clave_id_norm,nombre_id
3913,3
787,12
787,2
3913,9
787,1
3913,13
3913,11
3913,6
4537,8
4537,15
7486,12
5730,2
7486,11
7486,14
7486,1
4537,5
7486,3
7486,6
7486,13
4537,16
5730,4
7486,10
4537,7
816,16
2325,1
816,7
2325,13
2325,11
1911,2
2325,12
1911,4
816,5
2325,6
2325,10
2325,14
2325,3
816,15
816,8
3703,2
6260,5
3703,1
3703,4
3942,12
3942,9
3942,15
6260,14
6260,10
3942,8
6260,16
6260,3
6260,13
3942,7
6260,11
6260,6
5789,15
8688,10
1967,4
8688,16
5789,7
8688,12
8688,3
8688,13
8688,14
1967,2
5789,8
1967,1
5789,9
8688,6
8688,5
8688,11
5812,12
8792,6
5812,1
8792,16
8792,10
2526,7
8792,9
2526,11
8792,14
5812,13
5812,4
8792,5
8792,8
8792,3
8792,15
5812,2
773,2
773,4
7743,11
773,12
773,13
9200,9
773,1
9200,3
9200,10
9200,5
9200,14
9200,8
7743,7
9200,6
9200,15
9200,16
7567,16
7567,9
7567,14
7567,10
9750,6
7567,8
9750,1
9750,4
7567,3
7567,15
7567,11
7567,7
9750,2
7567,5
9750,12
9750,13
4436,8
4436,9
4436,15
4436,10
7986,4
7986,1
4436,3
7986,6
4436,5
7986,2
7986,13
7986,12
4436,16
4436,7
4436,11
4436,14
2268,3
4842,12
2268,4
4842,9
4842,10
4842,5
1947,16
4842,8
4842,7
2268,6
4842,11
7974,11
7974,7
8588,6
8588,3
960,16
7974,8
7974,12
7974,9
7974,10
8588,4
7974,5
4793,3
474,8
640,14
474,12
4793,6
474,7
4793,5
474,11
474,4
4793,10
4793,16
640,9
640,2
2773,6
6200,7
6215,2
2773,3
6200,11
6200,12
6215,14
6215,9
2773,5
6200,8
2773,16
2773,10
6200,4
7229,5
9668,13
9668,4
4922,1
7229,10
7229,8
9668,9
7229,3
4922,2
7229,16
7229,6
9668,12
7229,7
9668,14
9668,11
211,16
5293,11
8870,1
5293,4
211,5
7871,15
5293,12
211,6
211,8
5293,9
211,3
211,10
5293,13
211,7
8870,2
5293,14
2193,11
1820,9
2193,2
1820,3
1820,13
2983,16
1820,4
1820,7
2193,14
1820,5
1820,6
2193,12
2193,1
1820,8
1820,10
5502,15
5502,13
5502,11
5502,10
5502,16
5489,9
5489,5
5502,2
5489,7
5502,3
5502,1
5502,4
5502,8
5502,6
5489,14
6778,12
5626,2
8306,14
5626,4
5626,13
5626,15
5626,3
5626,1
5626,6
8306,9
457,12
5626,16
8306,7
8306,5
5626,8
5626,11
5626,10
8813,1
8813,9
8813,13
8813,11
792,3
792,12
8813,16
8813,8
8813,7
8813,4
8813,5
8813,14
792,2
8813,15
8813,6
8813,10
9341,14
9341,8
745,12
745,3
9341,16
9341,1
9341,15
9341,6
9341,9
9341,13
9341,11
9341,10
9341,7
9341,4
9341,5
745,2
3490,12
2686,14
3490,10
2686,16
2686,8
2686,11
2686,9
2686,7
3490,5
2686,15
2686,13
3490,2
2686,1
3490,4
3490,3
3490,6
8776,8
8776,9
8776,11
8776,1
8776,16
8776,13
8776,7
8776,15
2473,3
2473,4
2473,5
2473,6
8776,14
2473,10
2473,2
2473,12
2907,8
2907,12
2586,2
7512,9
2586,6
2907,3
2586,7
2586,11
2586,16
7512,13
2586,1
7512,14
2586,15
2907,10
2907,4
2586,5
9437,12
2724,15
2724,6
9437,4
2724,16
2724,1
2724,11
9437,8
9437,10
7705,13
7705,9
9437,3
2724,5
2724,2
2724,7
7705,14
3373,5
1645,8
1645,2
1645,12
2789,16
1645,7
2789,6
3373,3
1645,4
1645,9
1645,10
941,7
9710,3
941,8
9710,5
941,10
941,2
941,12
5319,6
941,4
941,9
5319,16
7958,15
5609,7
5609,6
6592,2
6726,11
6726,12
6726,9
6592,1
5609,10
5609,16
6726,5
6726,4
5609,3
6592,13
6726,8
4194,12
6221,13
1006,7
4194,8
4194,4
4194,11
4194,9
1006,16
6221,1
6221,2
1006,6
1006,10
4194,5
1006,3
6687,3
6687,4
6687,10
6687,6
6687,9
4993,1
6687,16
6687,11
6687,12
4218,15
6687,13
4993,2
6687,8
4993,14
6687,5
6687,7
5495,16
5495,7
8703,1
5495,8
5495,4
8703,14
5495,10
5495,6
5495,12
5495,3
5495,11
8703,2
5495,9
6629,15
5495,13
5495,5
8863,3
7837,9
4607,13
4607,5
4607,4
7837,11
7837,10
8863,2
8863,6
4607,12
2753,7
7837,14
7837,1
8863,16
8863,8
2626,15
7939,1
7939,16
2626,5
7865,4
7939,13
2626,8
7939,6
7939,7
7939,3
7939,10
2626,2
2626,11
7939,12
2124,10
1548,4
7692,11
2124,12
1548,3
2124,1
2124,2
2124,6
2124,13
7692,15
2124,16
2124,7
7692,5
7692,8
4531,12
4531,13
4531,9
4531,14
125,6
4531,8
4531,2
4531,7
4531,16
125,4
5236,11
5236,10
4531,5
5236,15
4531,1
125,3
7669,5
7669,12
7669,2
1990,3
1990,6
7669,13
2374,10
7669,14
7669,1
7669,9
7669,16
1990,4
2374,11
7669,7
7669,8
2374,15
415,11
415,8
970,16
415,9
415,1
415,14
415,10
415,2
415,13
970,3
415,7
415,15
415,5
970,12
970,6
970,4
6651,5
8923,16
6651,13
6651,7
6651,11
6651,8
8923,3
8923,12
6651,1
6651,14
6651,9
6651,2
6651,10
8923,4
8923,6
6651,15
9863,16
9863,3
786,6
786,1
9863,8
9863,12
5186,11
786,7
5186,13
786,9
786,15
786,2
786,10
786,4
786,5
5186,14
5076,13
1902,4
1902,7
1902,2
1902,15
1902,10
1902,6
1902,1
8131,3
8131,8
5076,14
8131,16
1902,9
5076,11
1902,5
8131,12
5177,5
5177,16
5177,12
5177,6
8147,3
8147,9
5177,2
5177,7
5177,15
5177,10
3805,10
3805,7
3805,16
3805,3
4235,4
3805,6
4235,8
3805,12
8201,9
3805,11
3805,5
4235,2
3805,15
8258,8
2473,11
2473,3
2473,12
8258,4
8258,2
2473,15
2473,16
2473,10
2473,6
2473,5
1812,9
2473,7
2531,2
2531,14
2531,4
8716,3
684,16
684,7
684,5
2531,1
8716,10
684,12
684,11
684,13
8716,9
684,6
684,8
8716,15
9800,7
9800,8
9800,13
4711,9
9800,11
9800,12
9800,6
2264,1
4711,15
4711,3
2264,14
4711,10
9800,5
2264,4
2264,2
9800,16
1718,15
7133,16
7133,13
1718,9
7133,12
7133,6
1718,7
7133,11
3923,2
7133,1
3923,4
7133,5
7133,14
1718,10
7133,8
1718,3
8351,14
6670,3
8351,11
8351,8
7821,2
8351,6
6670,15
8351,12
8351,1
8351,5
7821,4
8351,16
8351,13
6670,9
6670,7
6670,10
4386,10
3001,15
3001,14
4386,7
3001,6
4386,9
3001,11
4386,16
3001,4
3001,2
4386,5
4386,3
4386,12
4386,13
4386,8
3001,1
6480,7
4672,3
4672,11
6480,16
4672,4
4672,10
4672,8
6480,5
4672,1
4672,6
7024,13
7024,12
4672,2
3922,10
3922,11
6949,5
3922,8
3922,4
3922,1
3922,2
6949,7
3922,6
9044,12
9044,13
3922,3
6949,16
7798,3
8698,15
7798,5
9312,1
9312,8
7798,16
9312,13
7798,4
9312,12
7798,7
5202,2
8698,9
7798,14
7798,11
7798,10
7798,6
7607,1
4045,15
9825,14
9825,11
7607,8
7607,13
7607,12
9825,16
4045,9
9825,3
9825,5
9825,4
9825,7
8110,2
9825,6
9825,10
2926,15
1042,6
1042,8
4689,4
1042,7
1042,5
4525,3
1042,9
1042,15
1042,10
663,16
2784,6
3257,11
2784,5
2784,9
3257,4
3257,7
2784,16
2784,8
2784,15
9254,3
2784,12
2784,10
2260,12
2260,15
7191,11
7191,7
2260,16
2260,9
3450,3
2260,10
2260,8
2260,6
2260,5
7191,4
8485,13
819,12
8828,10
819,1
819,5
819,16
8485,2
819,11
8828,3
8828,15
819,7
8828,6
819,4
819,9
819,8
2800,4
2800,5
6737,16
8794,15
2800,11
8794,10
6737,13
6737,2
2800,1
8794,3
2800,9
8794,6
2800,7
2800,8
2800,12
1625,10
2039,13
2039,8
2039,7
1625,3
2039,12
1625,5
1318,6
2039,4
1318,2
2039,16
2039,11
2039,1
1625,15
2039,9
7839,6
7839,2
4747,12
7189,3
4747,9
4747,11
4747,16
4747,4
4747,13
4747,1
7189,5
4747,7
7189,15
7189,10
4747,8
5767,6
5767,2
5767,12
5767,11
5767,8
5767,13
5767,7
5767,9
5767,1
5767,5
9130,4
5767,16
5767,15
2027,10
5767,3
9202,16
5498,13
9202,9
5498,6
8674,1
8674,12
5498,4
5498,5
9202,7
9202,11
5498,8
5498,2
8674,3
5739,9
7366,5
5739,16
7366,2
7366,4
5525,12
5739,11
7366,6
5525,3
5525,1
7366,8
5739,7
7366,13
3963,4
2719,11
3963,5
6495,12
5674,9
2719,10
2719,7
3963,8
6495,1
3963,6
6495,13
6495,3
2719,16
5674,14
6495,2
2692,5
2692,4
2692,8
1664,3
7786,11
7786,16
972,14
1664,13
1664,12
1664,1
2692,6
7786,7
1664,2
7786,10
9138,4
9138,8
6491,10
9138,16
6491,15
9138,12
9138,3
6491,14
6491,11
1283,9
9138,6
3781,2
3781,1
9138,5
6491,7
8990,13
6021,8
2343,15
6021,12
6021,16
2343,7
3348,9
6021,5
2343,10
6021,3
596,2
6021,4
2343,11
596,1
6021,6
2343,14
2551,13
1333,2
5776,13
5776,4
5776,6
5776,3
5776,7
5776,16
5776,12
1333,1
5776,8
687,5
687,10
8670,16
8670,6
2428,10
8670,8
8670,7
332,1
2428,5
8670,4
8670,13
8670,12
332,2
8670,3
637,8
637,15
637,2
5271,12
637,5
9881,6
637,4
1190,16
1190,7
637,3
3608,16
3608,3
3608,5
3608,9
3608,8
3608,15
3608,2
3608,10
3608,6
7139,16
5758,2
7139,3
5758,4
5758,6
5758,8
7139,9
5758,11
5758,5
7139,10
7139,15
7914,3
7914,15
5736,11
5736,6
5736,8
7914,10
5736,2
5736,5
5736,4
7914,9
7914,16
1995,9
1995,6
1995,10
3446,16
3446,12
6090,14
3446,11
6090,7
3446,2
3446,8
3446,1
1995,3
3446,13
3446,15
3446,5
6090,4
6177,11
9892,4
6177,5
6177,15
6177,1
9892,14
5033,9
9892,7
5033,3
6177,2
5033,6
6177,8
6177,16
6177,12
5033,10
6177,13
210,14
210,9
210,12
210,7
210,3
210,8
210,6
210,13
210,15
210,10
9512,4
210,5
9512,1
210,16
210,2
210,11
9793,3
5859,1
5859,4
9793,8
9793,7
9793,5
9793,14
9793,13
9793,15
9793,16
9793,9
9793,10
9793,6
9793,2
9793,12
9793,11
2185,4
9856,12
2185,5
2185,15
2185,14
2185,7
9856,2
2185,6
9856,3
9856,16
2185,11
2185,1
9856,13
9856,8
2185,10
5083,8
1627,2
1627,3
4623,15
4623,5
4623,7
1627,6
1627,12
4623,4
5083,1
4623,9
5083,13
5119,15
5735,1
5119,5
4965,2
5735,13
4965,12
4965,3
4965,6
5119,7
5119,9
5735,8
5119,4
1124,3
1124,5
1300,13
1124,4
1300,2
1300,1
1300,12
1124,6
2495,15
1300,8
2495,16
2495,14
1124,7
3997,7
3997,3
3997,4
3997,6
3997,5
4782,2
8329,14
8329,15
4782,8
4782,13
4782,12
4782,1
8329,16
4134,8
8233,9
7267,13
8233,7
7267,10
7267,16
7267,4
7267,3
4134,1
8233,14
7267,5
7267,6
4134,2
4134,12
9817,14
8544,6
9359,8
8544,4
8544,3
8544,10
8544,13
9359,12
9817,7
9359,2
9359,1
9817,9
8544,5
8544,16
9536,11
9873,2
9536,3
9873,12
9873,8
1797,5
1797,15
9536,10
1797,7
1797,9
1797,6
9873,1
1797,4
1797,13
1797,16
457,2
8987,13
8987,15
8987,16
7528,3
8987,6
8987,10
8987,7
8987,9
7528,11
457,12
457,8
8987,4
457,1
8987,5
1713,5
3509,1
1713,13
1713,15
8230,2
1713,6
1713,12
1713,9
1713,4
1713,3
1713,8
1713,7
3509,16
8087,15
8087,12
8087,9
8087,4
8087,8
8087,5
8087,3
8087,10
8087,6
8087,16
6692,2
17,4
17,10
17,16
17,12
17,9
17,5
17,15
6692,11
6692,6
17,8
17,3
8885,6
8885,2
5200,4
5200,8
5200,15
5200,16
8885,11
5200,3
5200,12
5200,9
5200,10
5200,5
7853,15
7853,3
3906,16
2962,7
7853,10
2962,13
3906,6
2962,9
3906,8
3906,12
2962,2
3906,5
3906,1
3906,11
3906,4
2928,1
1481,3
5144,2
2928,8
5144,9
2928,12
2928,6
2928,5
2928,11
5144,13
1481,15
2928,4
5144,7
1481,10
2928,16
2464,4
1041,6
1041,13
1041,9
5660,10
2464,2
2464,7
1041,1
1041,16
5660,11
1041,8
1041,15
1041,5
5660,3
1041,12
262,10
8644,5
8644,6
8644,9
8644,13
4056,7
4056,2
8644,8
262,3
8644,15
8644,16
8644,1
4056,4
262,11
8644,12
5955,3
7161,6
5955,8
5955,10
5955,11
7161,1
7161,2
7161,7
5955,16
7161,4
5955,12
5955,13
5955,15
3501,6
8565,5
3401,1
8565,7
3501,8
3501,12
8565,9
3501,3
3401,13
8565,15
3501,16
8565,2
3501,4
3501,10
8745,16
8745,8
8745,12
6910,13
9444,2
9444,9
8745,4
6910,1
8745,3
9444,15
9444,7
8745,6
9444,5
8745,10
7981,1
7170,9
7170,15
7981,13
7170,7
5310,3
5310,6
5310,5
7981,2
5310,4
7981,12
7170,11
5310,8
5310,16
5803,7
9563,5
9563,4
9563,8
5803,15
9563,3
7346,12
7346,2
5803,9
9563,16
7346,1
9563,6
5803,11
7346,13
1578,10
8314,13
8314,2
8314,1
7770,16
1578,14
7770,6
5672,15
7770,4
7770,8
8314,12
7770,5
8314,3
1578,11
5672,9
5672,7
9864,11
4844,8
1850,2
4844,16
1850,13
9864,14
6011,9
1850,3
4844,5
1850,1
1850,12
4844,6
4844,4
9864,10
6011,15
8302,16
6742,1
5308,14
8302,9
6742,7
5308,8
6742,12
8302,3
8302,10
5308,11
6811,15
8302,13
6742,2
5308,5
8302,4
8302,6
5234,1
5354,11
8432,4
8432,6
5234,7
8432,3
5354,5
5354,8
8432,16
5234,2
8711,15
5354,14
8432,10
8432,13
5234,12
8432,9
3250,10
3250,6
3250,9
3250,8
3250,15
3250,5
3250,3
3250,16
3250,4
2938,11
4015,12
4015,3
4015,10
2938,15
4015,6
2938,5
2938,7
2938,4
4015,8
2938,9
4015,16
7956,12
7956,10
9875,5
7956,3
7956,8
9875,11
7956,6
9875,7
9875,9
9875,4
9875,15
7956,16
591,6
591,5
591,3
591,11
591,16
1345,2
1345,9
1345,4
591,12
1345,7
591,8
591,1
1345,13
591,15
591,10
7447,13
7447,9
1134,10
1134,5
1134,12
1134,3
7447,4
7447,7
1134,6
1134,15
1134,8
1134,16
1134,11
1134,1
7447,2
1463,5
1463,16
1463,8
1463,6
299,2
1463,12
5421,15
1463,11
299,7
1463,13
1463,3
299,10
299,9
1463,4
1463,1
9569,11
827,9
1486,15
9569,3
827,2
9569,4
9569,16
9569,12
9569,6
827,7
9569,1
827,10
9569,8
9569,13
9569,5
1285,1
1285,5
1285,3
1285,9
3968,13
1285,10
1285,14
1285,2
3968,11
1285,6
3968,16
3968,4
1285,7
3968,12
3968,8
5640,12
9086,8
9086,2
5640,3
5248,10
9086,6
5640,13
9086,11
9086,5
5248,9
9086,16
5248,7
9086,1
5248,15
9086,4
7729,4
7729,16
7729,6
1511,9
7729,8
1511,7
7729,2
7729,5
6756,3
6756,12
7729,1
7729,11
1511,15
6756,13
1511,10
5334,12
1700,7
1686,9
1700,6
1815,2
1686,11
5334,1
5334,8
5334,4
5334,13
1700,15
1700,5
1700,3
1700,16
6709,16
6709,15
4868,1
6709,6
4894,9
4868,4
6709,5
4868,13
6709,3
4868,12
4868,8
4894,11
2539,2
6709,7
4301,16
3341,2
786,12
4301,10
4301,7
962,9
786,1
962,5
786,15
786,8
786,4
962,11
786,3
4301,6
786,13
2080,2
8498,5
7030,6
7640,13
7640,3
7030,16
7640,8
7030,10
8498,9
7030,7
7640,15
8498,11
7640,12
7640,4
7640,1
3395,9
198,3
198,16
3395,1
7353,12
7353,4
198,7
198,10
198,6
3395,5
7353,2
7353,8
198,13
7740,6
632,12
7740,13
632,8
7867,9
7867,1
7740,10
632,4
7867,5
7740,3
7740,16
632,2
7740,7
2411,4
1237,15
1237,7
6359,8
1237,2
2411,12
1237,5
6359,1
2411,6
2411,3
6603,11
9331,16
9331,5
9331,4
9331,3
6603,9
9331,12
9331,10
6603,7
9331,8
9331,6
3720,8
1125,7
9941,14
3720,12
3720,10
9941,13
9941,2
3720,16
1125,11
3720,3
3720,6
3720,5
1125,9
3720,4
8164,2
7953,5
7953,12
7953,8
1007,6
7953,4
1007,16
7953,9
7953,13
1007,7
7953,10
7953,11
1007,3
8164,14
9112,3
6157,14
5705,5
5705,4
5705,10
5705,13
9112,16
5705,11
9112,7
9112,6
6157,2
5705,12
5705,9
5705,8
9514,11
8966,16
8966,7
9514,8
8966,13
8966,9
9514,10
4458,4
4458,12
8966,6
8966,3
8966,5
4458,1
4331,10
4331,8
7153,4
7153,1
573,16
573,6
573,13
573,3
573,9
573,5
7153,12
573,7
4331,11
7429,5
855,14
7429,3
7429,16
7429,12
7429,7
8678,9
855,6
7429,10
855,1
8678,11
855,8
855,13
855,4
3089,4
3089,1
8775,2
1816,15
3089,7
3089,3
1816,16
1816,10
1816,5
3089,8
3089,6
3089,11
3089,13
3089,12
3373,11
7430,10
3373,1
3373,8
3373,3
7430,15
3373,7
3373,6
3373,12
7430,16
3373,4
7430,5
3373,13
7298,2
7489,5
7489,15
7489,6
5333,3
3932,10
7489,4
7489,16
5333,2
5333,12
7489,7
7489,13
7489,1
7489,8
3932,14
7489,11
3932,9
2123,9
5620,7
5620,16
5620,6
5620,15
512,12
5620,8
512,2
512,3
5620,5
5620,1
2123,14
2123,10
5620,11
5620,4
5620,13
8683,1
8683,6
8683,8
4355,9
6727,11
3992,12
3992,13
8683,15
3992,5
8683,10
6727,7
3992,3
8683,2
3992,4
6727,14
3992,16
107,1
8738,11
7796,4
107,2
2313,9
107,8
7796,3
8738,14
107,10
7796,13
7796,16
7796,12
107,6
8738,7
107,15
7796,5
8443,14
8936,1
3141,10
3141,8
2132,9
8936,12
3141,15
3141,3
3141,5
8443,11
8936,16
8936,6
3141,13
8443,7
3141,2
3141,4
9414,5
763,14
9414,4
9414,13
5769,6
9414,15
9414,3
9414,2
5769,16
5769,12
763,7
8809,9
5769,1
9414,8
763,11
9414,10
6589,12
6214,11
6589,10
6214,5
6589,9
6589,4
4203,3
6214,8
6589,6
4203,16
6277,16
7861,8
1062,4
1062,10
1062,9
1062,6
6277,3
7861,5
7861,11
1062,12
6021,9
5181,12
5181,7
5181,5
5181,8
5181,11
2584,16
6021,14
5181,6
5181,10
5181,4
2584,3
2095,5
2095,12
2165,14
2095,8
1846,3
2095,11
1846,16
2095,4
2095,6
2095,10
2095,7
2165,9
9069,14
9069,8
339,9
339,12
339,7
9069,4
339,5
9069,1
9069,6
339,10
9069,11
9069,13
339,3
339,16
8921,13
1707,7
8921,8
5339,15
1707,10
8921,11
8921,6
1707,9
1707,16
1707,3
8921,4
1707,12
8921,1
8921,14
1707,5
4564,15
4387,10
8714,3
4387,1
4387,12
8714,16
8714,13
4387,7
4387,8
3481,11
4387,5
3481,6
4564,9
4387,4
